transaction_id,client_id,date,amount,category,mcc,merchant,is_international
TXN208970,C110,2024-12-07,31275.44,entertainment,5441,Merchant_128,False
TXN845859,C110,2024-12-04,46650.8,fuel,2251,Merchant_1,False
TXN856383,C110,2024-03-17,16080.77,dining,8838,Merchant_18,False
TXN251695,C110,2024-02-27,21429.91,emi,2481,Merchant_83,False
TXN618213,C110,2024-03-06,38400.02,dining,7944,Merchant_124,False
TXN244935,C110,2024-12-21,30126.98,healthcare,5028,Merchant_99,False
TXN659699,C110,2024-08-02,24905.4,forex,9070,Merchant_137,True
TXN542332,C110,2024-10-01,19292.9,utilities,9633,Merchant_148,False
TXN103005,C110,2024-12-21,35184.36,utilities,4330,Merchant_5,False
TXN240082,C110,2024-07-04,23748.92,forex,2804,Merchant_16,True
TXN958794,C110,2024-06-27,42452.7,fuel,3283,Merchant_76,False
TXN541531,C110,2024-08-23,41779.09,dining,4973,Merchant_54,False
TXN829578,C110,2024-04-24,37375.07,groceries,3344,Merchant_97,False
TXN794940,C110,2024-01-14,18647.04,healthcare,2208,Merchant_123,False
TXN182830,C110,2024-10-31,1606.27,dining,5014,Merchant_20,False
TXN902598,C110,2024-01-07,41570.29,emi,3988,Merchant_121,False
TXN414056,C110,2024-03-12,34958.34,forex,8703,Merchant_106,True
TXN400699,C110,2024-06-21,39091.71,shopping,2822,Merchant_40,False
TXN268137,C110,2024-01-31,30248.26,groceries,1178,Merchant_102,False
TXN699853,C110,2024-08-04,27752.38,shopping,9222,Merchant_79,False
TXN196402,C110,2024-12-29,21241.15,utilities,9544,Merchant_97,False
TXN511346,C110,2024-03-05,20080.08,utilities,4009,Merchant_191,False
TXN591190,C110,2024-10-13,42101.48,emi,8821,Merchant_81,False
TXN942362,C110,2024-11-30,41379.96,healthcare,7086,Merchant_166,False
TXN480320,C110,2024-08-05,13568.99,utilities,6496,Merchant_8,False
TXN322203,C110,2024-05-02,8221.74,entertainment,1179,Merchant_194,False
TXN133939,C110,2024-06-07,27629.4,utilities,4937,Merchant_69,False
TXN928611,C110,2024-02-13,28283.36,emi,8926,Merchant_12,False
TXN473973,C110,2024-01-25,4751.23,fuel,5626,Merchant_102,False
TXN473122,C110,2024-09-13,15792.17,utilities,3122,Merchant_180,False
TXN628040,C110,2024-12-11,16632.78,travel,2654,Merchant_129,False
TXN714841,C110,2024-03-17,29400.06,groceries,1612,Merchant_75,False
TXN756359,C110,2024-03-23,34150.46,dining,2528,Merchant_184,False
TXN906172,C110,2024-04-28,40393.05,utilities,3638,Merchant_129,False
TXN457999,C110,2024-09-21,32604.61,emi,8331,Merchant_34,False
TXN551832,C110,2024-06-22,18079.79,entertainment,1655,Merchant_183,False
TXN736356,C110,2024-12-15,12031.62,healthcare,2228,Merchant_40,False
TXN903541,C110,2024-10-17,4960.56,shopping,6071,Merchant_141,True
TXN409967,C110,2024-02-14,4796.29,shopping,3645,Merchant_18,False
TXN287890,C110,2024-05-23,18230.08,emi,8548,Merchant_67,False
TXN247269,C110,2024-08-30,38181.0,entertainment,3031,Merchant_146,False
TXN528902,C110,2024-09-06,18237.26,groceries,3113,Merchant_113,False
TXN428881,C110,2024-07-06,42257.3,forex,7122,Merchant_22,True
TXN815711,C110,2024-12-15,25346.53,healthcare,1699,Merchant_159,False
TXN961127,C110,2024-11-25,37078.02,groceries,1130,Merchant_40,False
TXN995304,C110,2024-02-23,18853.5,entertainment,2195,Merchant_58,False
TXN591246,C110,2024-07-17,33490.61,shopping,9767,Merchant_120,False
TXN516226,C110,2024-02-25,9095.64,travel,8096,Merchant_52,False
TXN733727,C110,2024-07-24,3317.13,fuel,8967,Merchant_55,False
TXN671559,C110,2024-12-25,5804.89,shopping,3551,Merchant_121,False
TXN730275,C110,2024-03-15,16077.31,utilities,7230,Merchant_16,True
TXN321766,C110,2024-07-04,48930.19,healthcare,1375,Merchant_195,False
TXN187651,C110,2024-12-16,13565.42,healthcare,3322,Merchant_18,False
TXN573349,C110,2024-05-20,4177.28,healthcare,7876,Merchant_135,False
TXN549350,C110,2024-04-19,9285.51,entertainment,6603,Merchant_193,False
TXN605020,C110,2024-06-01,10010.4,dining,8790,Merchant_138,False
TXN826559,C110,2024-12-18,48282.93,dining,7375,Merchant_3,False
TXN706590,C110,2024-10-14,10008.14,emi,3369,Merchant_83,False
TXN254650,C110,2024-12-06,807.92,fuel,9182,Merchant_82,False
TXN572445,C110,2024-02-28,13213.85,healthcare,3059,Merchant_163,False
TXN296772,C110,2024-08-18,4962.56,emi,7884,Merchant_179,False
TXN319952,C110,2024-10-06,30087.07,dining,4131,Merchant_174,False
TXN416611,C110,2024-10-22,18575.8,groceries,6029,Merchant_129,False
TXN530321,C110,2024-03-04,32480.69,shopping,6762,Merchant_91,False
TXN218887,C110,2024-10-04,26206.17,healthcare,3880,Merchant_118,False
TXN669128,C110,2024-08-07,8927.07,fuel,8141,Merchant_98,False
TXN998626,C110,2024-05-25,31741.95,healthcare,2625,Merchant_23,False
TXN531257,C110,2024-02-23,32516.27,travel,2698,Merchant_128,False
TXN565676,C110,2024-11-15,5075.13,forex,9247,Merchant_149,True
TXN914617,C110,2024-01-17,42600.09,entertainment,8448,Merchant_142,False
TXN230485,C110,2024-07-14,9858.46,travel,6744,Merchant_119,False
TXN334814,C110,2024-07-30,479.5,healthcare,9315,Merchant_73,False
TXN534861,C110,2024-05-17,15439.09,entertainment,4957,Merchant_2,False
TXN492592,C110,2024-07-31,874.95,groceries,9502,Merchant_190,False
TXN550908,C110,2024-11-03,16820.99,fuel,4962,Merchant_143,False
TXN154086,C110,2024-07-19,30851.77,utilities,8030,Merchant_33,False
TXN433578,C110,2024-11-21,48870.05,healthcare,9475,Merchant_41,False
TXN628751,C110,2024-08-11,5068.94,utilities,2939,Merchant_162,False
TXN372871,C110,2024-10-22,42167.23,healthcare,3605,Merchant_83,False
TXN759443,C110,2024-04-14,4753.94,travel,3507,Merchant_8,False
TXN182598,C110,2024-11-12,46037.66,forex,7265,Merchant_7,True
TXN295617,C110,2024-03-07,31759.71,shopping,4927,Merchant_168,False
TXN861593,C110,2024-04-23,9772.06,entertainment,7194,Merchant_198,False
TXN757916,C110,2024-05-13,13820.74,groceries,1379,Merchant_164,False
TXN228643,C110,2024-10-23,5635.48,travel,2754,Merchant_37,False
TXN618253,C110,2024-05-24,44740.78,entertainment,6921,Merchant_54,False
TXN177149,C110,2024-07-19,24602.74,travel,8971,Merchant_161,True
TXN428817,C110,2024-02-09,34398.09,utilities,8387,Merchant_42,False
TXN694850,C110,2024-04-02,606.0,entertainment,1515,Merchant_31,False
TXN673028,C110,2024-06-24,24247.16,fuel,1082,Merchant_41,False
TXN130990,C110,2024-09-24,46336.5,entertainment,9781,Merchant_6,False
TXN326813,C110,2024-09-22,38071.95,forex,6978,Merchant_30,True
TXN863094,C110,2024-04-21,16444.23,groceries,3073,Merchant_69,False
TXN842479,C110,2024-05-20,10041.95,shopping,5822,Merchant_120,False
TXN302432,C110,2024-09-10,25681.56,healthcare,5097,Merchant_45,False
TXN931681,C110,2024-04-11,48097.38,entertainment,6105,Merchant_43,False
TXN725297,C110,2024-04-15,21730.24,shopping,5451,Merchant_82,False
TXN694691,C110,2024-11-14,30404.05,travel,6782,Merchant_96,False
TXN636196,C110,2024-11-19,22525.23,travel,5146,Merchant_151,False
TXN656267,C110,2024-07-28,30233.72,entertainment,6771,Merchant_102,False
TXN929314,C110,2024-01-16,9077.22,travel,4046,Merchant_92,False
TXN252085,C110,2024-05-05,10837.69,travel,6151,Merchant_32,False
TXN324156,C110,2024-01-05,34445.79,fuel,8624,Merchant_146,False
TXN731035,C110,2024-06-13,28125.87,utilities,4476,Merchant_135,False
TXN946648,C110,2024-04-21,28091.84,travel,2225,Merchant_147,False
TXN952905,C110,2024-11-26,34138.38,healthcare,6244,Merchant_51,False
TXN387745,C110,2024-04-10,40155.99,groceries,7901,Merchant_31,False
TXN501455,C110,2024-03-04,8639.87,shopping,4873,Merchant_148,False
TXN703726,C110,2024-01-11,990.03,entertainment,1076,Merchant_119,False
TXN659380,C110,2024-05-25,42097.98,dining,9642,Merchant_11,False
TXN941496,C110,2024-06-21,3565.76,groceries,7800,Merchant_186,False
TXN183641,C110,2024-06-03,15927.76,entertainment,6131,Merchant_127,False
TXN576663,C110,2024-11-09,19727.04,groceries,9082,Merchant_165,False
TXN334896,C110,2024-03-03,46891.42,fuel,1783,Merchant_3,False
TXN859434,C110,2024-03-12,49677.66,travel,8138,Merchant_58,False
TXN486798,C110,2024-03-28,9638.87,travel,9807,Merchant_2,False
TXN216185,C110,2024-12-18,13058.42,groceries,1786,Merchant_78,False
TXN951952,C110,2024-02-08,16533.52,entertainment,7218,Merchant_70,False
TXN225725,C110,2024-12-23,46250.43,dining,3069,Merchant_82,False
TXN533370,C110,2024-03-16,44401.14,emi,8320,Merchant_172,False
TXN705956,C110,2024-03-03,26426.69,forex,8830,Merchant_170,True
TXN336800,C110,2024-09-07,16163.38,entertainment,2504,Merchant_68,False
TXN354149,C110,2024-05-31,17715.18,travel,4373,Merchant_178,False
TXN113765,C110,2024-02-09,48591.08,travel,4541,Merchant_120,False
TXN953536,C110,2024-07-16,24433.51,utilities,9644,Merchant_132,False
TXN988990,C110,2024-06-09,35454.77,entertainment,9265,Merchant_28,False
TXN574409,C110,2024-03-07,45843.19,utilities,9412,Merchant_52,False
TXN819602,C110,2024-07-23,3525.1,utilities,6032,Merchant_148,False
TXN881216,C110,2024-11-27,7449.76,travel,2805,Merchant_62,False
TXN794037,C110,2024-01-09,9432.79,shopping,9698,Merchant_116,True
TXN471643,C110,2024-06-29,6004.48,entertainment,8069,Merchant_55,False
TXN155739,C110,2024-03-18,25159.3,healthcare,8230,Merchant_70,False
TXN543116,C110,2024-07-08,2551.81,travel,4177,Merchant_76,False
TXN736955,C110,2024-04-06,8914.59,healthcare,9087,Merchant_133,False
TXN216478,C110,2024-08-09,34089.91,travel,4597,Merchant_30,False
TXN657980,C110,2024-01-28,28804.0,groceries,2655,Merchant_71,False
TXN511970,C110,2024-04-25,35005.66,emi,2659,Merchant_57,False
TXN313464,C110,2024-12-20,24809.07,entertainment,6695,Merchant_164,False
TXN294069,C110,2024-05-27,14470.13,emi,9245,Merchant_180,True
TXN821353,C110,2024-11-14,36980.63,shopping,4909,Merchant_44,False
TXN577328,C110,2024-06-10,8415.61,travel,3323,Merchant_4,False
TXN376648,C110,2024-12-07,21453.34,shopping,2261,Merchant_44,True
TXN711486,C110,2024-12-13,29740.86,groceries,1016,Merchant_126,False
TXN694822,C110,2024-05-06,5558.36,shopping,5762,Merchant_59,False
TXN253703,C110,2024-09-25,8448.51,forex,2538,Merchant_26,True
TXN672223,C110,2024-06-04,22685.56,fuel,5216,Merchant_170,False
TXN469755,C110,2024-09-06,18278.04,entertainment,5933,Merchant_182,True
TXN998583,C110,2024-06-19,38748.86,forex,8935,Merchant_29,True
TXN121734,C110,2024-05-18,36437.96,forex,3423,Merchant_106,True
TXN705640,C110,2024-04-22,17924.0,dining,8056,Merchant_93,True
TXN769760,C110,2024-04-15,9772.72,travel,2768,Merchant_71,False
TXN571093,C110,2024-11-16,44971.15,forex,9632,Merchant_45,True
TXN537564,C110,2024-05-15,44410.95,fuel,5526,Merchant_80,False
TXN974692,C110,2024-04-07,29017.89,groceries,3014,Merchant_111,False
TXN402418,C110,2024-08-20,48410.84,emi,2805,Merchant_3,False
TXN403858,C110,2024-09-12,23369.24,dining,3664,Merchant_78,False
TXN575904,C110,2024-09-06,3324.36,entertainment,1670,Merchant_56,False
TXN105337,C110,2024-05-24,6259.44,emi,8050,Merchant_91,False
TXN397025,C110,2024-12-04,2590.11,groceries,9224,Merchant_171,False
TXN249573,C110,2024-10-14,47688.89,dining,4223,Merchant_111,False
TXN471858,C110,2024-10-26,14611.02,travel,5075,Merchant_174,True
TXN202905,C110,2024-11-22,21185.91,healthcare,5280,Merchant_78,False
TXN438144,C110,2024-11-01,8747.77,entertainment,3280,Merchant_175,False
TXN415686,C110,2024-04-12,6870.97,entertainment,5997,Merchant_22,False
TXN292279,C110,2024-06-01,46363.22,emi,7159,Merchant_112,False
TXN628288,C110,2024-02-19,26375.91,dining,6858,Merchant_120,False
TXN583691,C110,2024-06-30,23380.97,healthcare,1453,Merchant_144,False
TXN417078,C110,2024-01-14,4512.61,healthcare,4975,Merchant_149,False
TXN693047,C110,2024-09-19,6451.02,fuel,5806,Merchant_14,False
TXN946705,C110,2024-07-20,20206.81,dining,9487,Merchant_118,True
TXN781448,C110,2024-01-28,2829.17,travel,2753,Merchant_86,False
TXN824139,C110,2024-10-31,41114.81,travel,6428,Merchant_16,False
TXN155595,C110,2024-03-03,33753.21,emi,4359,Merchant_133,False
TXN619364,C110,2024-03-14,37047.16,forex,3234,Merchant_58,True
TXN106764,C110,2024-12-11,15114.52,dining,8945,Merchant_160,False
TXN733120,C110,2024-12-18,5823.97,utilities,2983,Merchant_134,True
TXN973176,C110,2024-02-19,10294.25,utilities,9287,Merchant_114,False
TXN607216,C110,2024-07-19,46309.62,groceries,4015,Merchant_61,False
TXN790130,C110,2024-10-06,41102.15,entertainment,3018,Merchant_111,False
TXN789402,C110,2024-03-15,9321.91,groceries,4943,Merchant_44,False
TXN603805,C110,2024-09-18,10097.52,forex,5751,Merchant_75,True
TXN800133,C110,2024-12-07,47958.66,travel,5508,Merchant_101,False
TXN255363,C110,2024-07-16,23251.79,travel,1458,Merchant_73,False
TXN417468,C110,2024-08-22,28254.03,travel,1558,Merchant_166,True
TXN471958,C110,2024-11-29,22279.52,emi,3282,Merchant_120,False
TXN624957,C110,2024-08-22,555.09,entertainment,9244,Merchant_54,False
TXN165814,C110,2024-06-27,19592.15,forex,3858,Merchant_168,True
TXN581801,C110,2024-03-18,32831.08,fuel,3294,Merchant_72,False
TXN494812,C111,2024-07-20,45816.39,travel,8729,Merchant_156,False
TXN913063,C111,2024-12-03,28844.34,dining,9608,Merchant_67,False
TXN712885,C111,2024-03-07,29483.72,fuel,7615,Merchant_18,False
TXN201229,C111,2024-01-24,42616.36,groceries,2740,Merchant_128,False
TXN909231,C111,2024-12-13,16250.6,shopping,4876,Merchant_27,False
TXN167496,C111,2024-03-30,37815.11,healthcare,2014,Merchant_157,False
TXN562976,C111,2024-05-08,1967.17,travel,7132,Merchant_156,False
TXN832667,C111,2024-11-19,46185.19,groceries,8364,Merchant_97,False
TXN614958,C111,2024-03-09,27867.76,emi,8168,Merchant_174,False
TXN953370,C111,2024-05-26,10139.52,utilities,9659,Merchant_50,False
TXN200879,C111,2024-02-14,1309.73,emi,4334,Merchant_9,False
TXN673131,C111,2024-03-12,18042.09,groceries,2179,Merchant_88,False
TXN972837,C111,2024-04-04,24859.16,forex,4399,Merchant_147,True
TXN748522,C111,2024-08-30,17670.09,forex,3258,Merchant_18,True
TXN696799,C111,2024-08-12,31310.99,healthcare,2280,Merchant_33,False
TXN153979,C111,2024-09-21,5135.56,entertainment,9856,Merchant_85,False
TXN968376,C111,2024-01-12,41084.26,utilities,5118,Merchant_100,False
TXN402062,C111,2024-12-26,3490.85,fuel,2225,Merchant_137,False
TXN624337,C111,2024-10-21,42674.44,utilities,6115,Merchant_103,False
TXN711081,C111,2024-11-12,27342.49,groceries,8716,Merchant_68,False
TXN310251,C111,2024-11-30,1710.51,groceries,6481,Merchant_196,False
TXN445620,C111,2024-01-31,10291.24,dining,2021,Merchant_61,False
TXN739633,C111,2024-09-09,40302.54,travel,1579,Merchant_89,False
TXN184508,C111,2024-02-06,29947.57,healthcare,8844,Merchant_34,False
TXN336186,C111,2024-05-18,5292.65,groceries,6738,Merchant_111,False
TXN338818,C111,2024-09-01,39098.94,entertainment,1351,Merchant_15,False
TXN815067,C111,2024-01-14,26755.87,utilities,1296,Merchant_142,False
TXN231320,C111,2024-09-03,19417.53,groceries,8040,Merchant_180,False
TXN559226,C111,2024-08-06,6974.74,forex,2933,Merchant_158,True
TXN160736,C111,2024-07-07,9762.92,fuel,4902,Merchant_60,False
TXN889125,C111,2024-02-17,601.48,emi,9785,Merchant_146,False
TXN159646,C111,2024-01-24,43675.46,groceries,2255,Merchant_15,False
TXN466652,C111,2024-03-05,9111.61,shopping,5001,Merchant_75,True
TXN788484,C111,2024-03-07,19951.15,emi,2258,Merchant_20,False
TXN839513,C111,2024-05-08,10372.46,forex,6848,Merchant_57,True
TXN406900,C111,2024-08-15,47077.21,entertainment,5001,Merchant_135,False
TXN156620,C111,2024-05-16,34918.81,fuel,6679,Merchant_106,False
TXN243792,C111,2024-12-27,24361.76,emi,9535,Merchant_60,False
TXN490479,C111,2024-06-05,10617.4,forex,3325,Merchant_10,True
TXN219787,C111,2024-04-30,32530.41,shopping,1348,Merchant_128,False
TXN967359,C111,2024-01-18,13970.57,entertainment,2384,Merchant_16,False
TXN501172,C111,2024-05-22,19258.42,emi,7302,Merchant_114,True
TXN552025,C111,2024-01-23,10365.93,utilities,9724,Merchant_14,False
TXN127254,C111,2024-12-04,1662.17,entertainment,6508,Merchant_68,False
TXN969520,C111,2024-10-29,37886.89,utilities,8111,Merchant_110,False
TXN810902,C111,2024-01-30,27709.38,travel,5709,Merchant_137,False
TXN644119,C111,2024-08-25,28672.87,healthcare,5261,Merchant_42,False
TXN238278,C111,2024-07-14,37307.13,shopping,1248,Merchant_72,False
TXN669171,C111,2024-12-15,4368.29,entertainment,5846,Merchant_87,False
TXN381802,C111,2024-10-19,2026.45,healthcare,5104,Merchant_168,False
TXN436581,C111,2024-11-07,6302.89,groceries,5333,Merchant_46,False
TXN138801,C111,2024-08-15,961.61,shopping,6877,Merchant_123,True
TXN161430,C111,2024-11-22,10970.34,forex,2303,Merchant_71,True
TXN167154,C111,2024-11-08,15769.92,forex,8216,Merchant_47,True
TXN338466,C111,2024-05-12,13051.09,entertainment,3858,Merchant_38,False
TXN293205,C111,2024-11-12,11710.36,groceries,9302,Merchant_113,False
TXN163766,C111,2024-10-23,2193.58,fuel,5244,Merchant_66,False
TXN346097,C111,2024-01-09,27068.02,fuel,6729,Merchant_28,True
TXN635859,C111,2024-02-09,22246.25,forex,2268,Merchant_61,True
TXN814097,C111,2024-04-14,28561.26,fuel,7815,Merchant_19,False
TXN442402,C111,2024-11-24,43805.07,healthcare,6902,Merchant_86,False
TXN752126,C111,2024-07-27,23587.18,fuel,1510,Merchant_42,False
TXN719946,C111,2024-07-07,14614.54,groceries,1418,Merchant_28,False
TXN918805,C111,2024-11-07,40420.91,utilities,9326,Merchant_149,False
TXN710990,C111,2024-12-30,47003.0,fuel,1534,Merchant_169,False
TXN181066,C111,2024-03-17,38154.33,healthcare,4679,Merchant_145,False
TXN665148,C111,2024-09-14,31553.19,emi,2986,Merchant_136,False
TXN562440,C111,2024-01-27,23669.23,emi,6192,Merchant_69,False
TXN354880,C111,2024-04-09,14723.96,emi,6930,Merchant_60,False
TXN352755,C111,2024-08-21,37434.6,fuel,8291,Merchant_188,False
TXN180157,C111,2024-07-28,4076.53,fuel,6935,Merchant_168,False
TXN340924,C111,2024-09-04,11594.46,emi,3052,Merchant_138,False
TXN734960,C111,2024-05-05,33737.85,healthcare,5264,Merchant_74,False
TXN629558,C111,2024-06-23,5986.4,fuel,3431,Merchant_148,False
TXN116265,C111,2024-09-10,45003.64,utilities,3732,Merchant_31,False
TXN592684,C111,2024-08-02,38298.93,entertainment,2654,Merchant_33,False
TXN176561,C111,2024-01-18,1294.18,healthcare,3168,Merchant_132,False
TXN521860,C111,2024-09-28,45222.59,healthcare,4955,Merchant_183,False
TXN452993,C111,2024-05-30,16906.73,travel,2765,Merchant_185,False
TXN570700,C111,2024-01-24,36963.55,travel,7699,Merchant_162,False
TXN241144,C111,2024-08-18,14535.63,healthcare,4005,Merchant_186,False
TXN108161,C111,2024-10-28,4281.1,forex,7060,Merchant_173,True
TXN633376,C111,2024-11-28,19030.79,shopping,5576,Merchant_198,False
TXN691534,C111,2024-02-19,14937.69,utilities,9481,Merchant_135,False
TXN547416,C111,2024-10-23,42218.86,forex,5673,Merchant_83,True
TXN143971,C111,2024-07-15,37889.28,fuel,4451,Merchant_111,False
TXN204298,C111,2024-09-22,28799.38,entertainment,6690,Merchant_73,False
TXN334496,C111,2024-03-25,14463.37,travel,3774,Merchant_74,False
TXN798806,C111,2024-05-12,37698.09,emi,5565,Merchant_37,False
TXN277054,C111,2024-02-19,27652.96,utilities,1448,Merchant_154,False
TXN304611,C111,2024-01-21,26942.0,forex,1109,Merchant_126,True
TXN698910,C111,2024-01-14,10236.73,fuel,7987,Merchant_188,False
TXN575895,C111,2024-08-15,6396.32,forex,5832,Merchant_29,True
TXN375834,C111,2024-12-27,22275.81,travel,2423,Merchant_36,False
TXN880431,C111,2024-05-22,48425.13,travel,4644,Merchant_187,False
TXN575491,C111,2024-02-08,7920.69,fuel,9402,Merchant_173,False
TXN205317,C111,2024-02-07,44624.4,fuel,9540,Merchant_82,True
TXN756493,C111,2024-04-07,33090.41,forex,1583,Merchant_163,True
TXN330906,C111,2024-11-17,12371.1,groceries,4205,Merchant_68,False
TXN620855,C111,2024-08-28,24276.91,dining,5630,Merchant_34,False
TXN885851,C111,2024-04-11,47546.55,travel,4509,Merchant_1,False
TXN844479,C111,2024-08-10,24585.49,travel,3918,Merchant_10,False
TXN346117,C111,2024-08-02,30707.57,entertainment,6713,Merchant_124,False
TXN406305,C111,2024-09-28,43906.69,dining,8947,Merchant_126,False
TXN409767,C111,2024-11-18,29932.32,healthcare,2581,Merchant_57,False
TXN359413,C111,2024-02-27,21037.74,entertainment,7960,Merchant_30,False
TXN464462,C111,2024-03-31,47820.14,shopping,7522,Merchant_181,False
TXN730255,C111,2024-03-06,42022.03,shopping,7750,Merchant_176,False
TXN992325,C111,2024-04-30,14617.42,groceries,7701,Merchant_16,False
TXN510389,C111,2024-10-14,13154.1,fuel,8240,Merchant_109,False
TXN863559,C111,2024-07-23,45627.2,entertainment,4587,Merchant_87,False
TXN700315,C111,2024-11-21,15494.68,groceries,3728,Merchant_138,False
TXN445698,C111,2024-04-15,47399.1,travel,3117,Merchant_155,False
TXN497607,C111,2024-10-03,47518.9,groceries,2478,Merchant_200,True
TXN679751,C111,2024-12-26,45620.21,fuel,2039,Merchant_168,False
TXN661483,C111,2024-01-26,10602.12,forex,4251,Merchant_41,True
TXN940208,C111,2024-10-01,43000.17,healthcare,3644,Merchant_96,False
TXN114303,C111,2024-06-18,10859.19,healthcare,1591,Merchant_6,False
TXN144339,C111,2024-09-26,25124.82,travel,3571,Merchant_73,False
TXN359322,C111,2024-06-03,11577.26,groceries,1553,Merchant_70,False
TXN876497,C111,2024-03-04,32798.27,healthcare,5423,Merchant_22,False
TXN868227,C111,2024-02-09,25275.03,travel,7805,Merchant_6,False
TXN259223,C111,2024-01-08,30283.11,forex,2565,Merchant_189,True
TXN427354,C111,2024-10-28,9794.78,healthcare,6303,Merchant_109,False
TXN204521,C111,2024-09-19,15177.48,groceries,5329,Merchant_168,False
TXN333049,C111,2024-10-22,18891.38,shopping,7657,Merchant_144,False
TXN631201,C111,2024-05-22,14292.71,shopping,5007,Merchant_98,False
TXN899749,C111,2024-01-09,36405.12,shopping,9955,Merchant_183,False
TXN516650,C111,2024-02-25,11280.64,shopping,4802,Merchant_115,False
TXN448583,C111,2024-07-08,28201.35,shopping,3355,Merchant_162,False
TXN613604,C111,2024-02-12,28088.18,travel,5095,Merchant_22,False
TXN858154,C111,2024-03-13,30862.77,healthcare,4808,Merchant_16,False
TXN974851,C111,2024-09-09,20651.74,entertainment,3467,Merchant_10,False
TXN381170,C111,2024-06-13,29976.63,emi,4427,Merchant_194,False
TXN783680,C111,2024-10-14,27324.88,shopping,4862,Merchant_83,False
TXN868678,C111,2024-08-24,25770.11,shopping,2334,Merchant_27,False
TXN269966,C111,2024-08-05,18846.73,travel,9518,Merchant_192,False
TXN219185,C111,2024-03-03,9948.64,dining,1639,Merchant_109,False
TXN246659,C111,2024-09-10,31345.63,dining,9963,Merchant_108,False
TXN408515,C111,2024-07-23,14907.88,groceries,5441,Merchant_134,False
TXN274006,C111,2024-06-14,44488.3,emi,3318,Merchant_75,False
TXN489287,C111,2024-09-24,40160.41,utilities,9509,Merchant_155,False
TXN883039,C111,2024-05-08,23197.72,shopping,3217,Merchant_43,False
TXN257652,C111,2024-09-25,590.08,shopping,8708,Merchant_18,False
TXN198406,C111,2024-01-03,35103.09,entertainment,9810,Merchant_118,False
TXN264052,C111,2024-06-18,3149.28,travel,2093,Merchant_90,False
TXN461714,C111,2024-11-21,44178.82,forex,1231,Merchant_50,True
TXN712859,C111,2024-05-20,41055.65,entertainment,6009,Merchant_95,False
TXN772765,C111,2024-11-15,46721.97,healthcare,4319,Merchant_20,False
TXN286987,C111,2024-10-30,5238.52,dining,5307,Merchant_145,False
TXN903266,C111,2024-02-22,39864.54,dining,7274,Merchant_85,False
TXN873078,C111,2024-10-21,30278.28,emi,8756,Merchant_54,False
TXN195775,C111,2024-03-27,39189.91,groceries,3400,Merchant_37,False
TXN154724,C111,2024-03-25,43743.24,shopping,3244,Merchant_131,False
TXN624681,C111,2024-08-13,33275.63,healthcare,2921,Merchant_62,False
TXN597526,C111,2024-10-13,18927.75,healthcare,6816,Merchant_80,False
TXN983101,C111,2024-09-24,26581.21,fuel,4504,Merchant_43,False
TXN687712,C111,2024-11-20,35596.25,entertainment,8235,Merchant_126,False
TXN556564,C111,2024-12-21,34299.84,entertainment,6704,Merchant_46,False
TXN462798,C111,2024-01-13,42783.08,fuel,7948,Merchant_55,False
TXN300261,C111,2024-11-11,43827.11,forex,7266,Merchant_96,True
TXN304355,C111,2024-04-01,9872.22,groceries,1091,Merchant_151,False
TXN366086,C111,2024-06-07,4796.01,fuel,9237,Merchant_4,False
TXN601989,C111,2024-11-06,1773.06,entertainment,7525,Merchant_12,False
TXN699975,C111,2024-12-22,13781.27,entertainment,1498,Merchant_184,False
TXN596446,C111,2024-08-29,31648.78,emi,9938,Merchant_27,False
TXN260633,C111,2024-01-20,1538.96,fuel,3898,Merchant_34,False
TXN564915,C111,2024-02-12,41719.82,healthcare,2021,Merchant_81,False
TXN993990,C111,2024-02-19,13946.16,forex,4181,Merchant_168,True
TXN431853,C111,2024-11-10,16699.98,groceries,3772,Merchant_151,False
TXN796773,C111,2024-07-06,807.14,forex,7605,Merchant_107,True
TXN625887,C111,2024-12-07,3341.25,groceries,3416,Merchant_187,False
TXN738088,C111,2024-05-16,8712.0,travel,4255,Merchant_177,True
TXN978559,C111,2024-09-15,8731.11,healthcare,1052,Merchant_80,False
TXN458038,C111,2024-05-20,17599.17,forex,8639,Merchant_146,True
TXN221909,C111,2024-12-22,28352.85,travel,2483,Merchant_47,False
TXN121084,C111,2024-02-14,15943.31,dining,3774,Merchant_3,False
TXN358717,C111,2024-04-21,23071.42,fuel,6042,Merchant_175,False
TXN425569,C111,2024-11-24,37395.68,utilities,1873,Merchant_98,False
TXN430868,C111,2024-12-27,8982.4,entertainment,7782,Merchant_58,False
TXN409258,C111,2024-04-06,44190.07,entertainment,5249,Merchant_179,False
TXN481276,C111,2024-08-13,4711.36,entertainment,6715,Merchant_198,False
TXN761679,C111,2024-11-24,22538.69,forex,3793,Merchant_10,True
TXN836296,C111,2024-10-26,7869.64,healthcare,8108,Merchant_89,False
TXN628236,C111,2024-11-26,10451.6,entertainment,5406,Merchant_24,False
TXN132975,C111,2024-09-19,12984.87,utilities,2889,Merchant_133,False
TXN438680,C111,2024-12-03,23812.97,dining,7099,Merchant_145,False
TXN209694,C111,2024-07-12,45073.62,emi,6879,Merchant_3,False
TXN205075,C111,2024-03-22,23827.25,healthcare,4065,Merchant_92,False
TXN122806,C111,2024-06-05,23395.38,dining,8192,Merchant_158,False
TXN518731,C111,2024-08-21,28840.66,emi,8759,Merchant_63,False
